STD_NO,111023,111033,111512,112063,112123,112532,113133,113233,113353,113443,113542,113552,114353,114363,114492,114643,123483,124463,134773,141403,141412,142603,142612,142703,142712,143303,143312,143503,143513,143573,143623,143643,144523,144553,144563,144583,144653,144663,144673,144693,201323,201333,201343,202003,202333,202343,202513,31019,31029,311113,311213,311303,311513,311523,31161,312523,312553,312603,312613,312643,312713,313113,313513,313523,313613,31373,gender_encoded,tawjihi_country_encoded,TAWJIH_GPA,tawjihi_branch_encoded,Cluster
326851,62.0,76.0,66.0,61.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,48.0,54.0,64.0,50.0,0.0,0.0,55.0,0.0,71.0,70.0,0.0,66.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1.0,2.0,83.0,5.0,1
326939,50.0,57.0,70.0,55.0,59.0,77.0,54.0,51.0,58.0,0.0,66.0,59.0,0.0,62.0,69.0,53.0,0.0,63.0,72.0,61.0,0.0,63.0,59.0,50.0,0.0,77.0,0.0,55.0,58.0,63.0,57.0,59.0,0.0,0.0,35.0,0.0,71.0,51.0,0.0,77.0,57.0,77.0,54.0,70.0,75.0,56.0,0.0,0.0,65.0,69.0,77.0,86.0,76.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,88.0,84.0,0.0,74.0,0.0,0.0,1.0,2.0,81.0,5.0,0
327049,40.0,73.0,35.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,54.0,61.0,56.0,67.0,35.0,0.0,0.0,51.0,51.0,72.0,35.0,50.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,50.0,0.0,0.0,1.0,3.0,80.0,5.0,1
327093,65.0,58.0,80.0,59.0,66.0,50.0,50.0,70.0,52.0,0.0,69.0,62.0,0.0,64.0,88.0,0.0,60.0,0.0,60.0,74.0,0.0,66.0,53.0,75.0,0.0,74.0,0.0,58.0,40.0,97.0,63.0,68.0,0.0,55.0,78.0,0.0,68.0,45.0,0.0,0.0,79.0,75.0,79.0,86.0,86.0,68.0,0.0,72.0,0.0,75.0,80.0,77.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,96.0,63.0,0.0,35.0,0.0,2.0,85.0,0.0,0
327357,59.0,65.0,75.0,54.0,54.0,71.0,63.0,60.0,50.0,0.0,71.0,63.0,0.0,63.0,81.0,62.0,67.0,0.0,0.0,35.0,0.0,62.0,50.0,59.0,0.0,61.0,0.0,52.0,51.0,93.0,76.0,52.0,0.0,35.0,75.0,0.0,70.0,0.0,0.0,0.0,50.0,77.0,65.0,89.0,55.0,51.0,0.0,0.0,0.0,81.0,83.0,91.0,90.0,91.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,75.0,0.0,0.0,0.0,35.0,0.0,3.0,92.0,5.0,0
327544,58.0,57.0,68.0,64.0,41.0,58.0,0.0,63.0,52.0,0.0,68.0,57.0,0.0,61.0,78.0,0.0,52.0,44.0,42.0,61.0,0.0,60.0,62.0,50.0,0.0,57.0,0.0,51.0,35.0,84.0,66.0,55.0,0.0,0.0,64.0,0.0,53.0,35.0,0.0,0.0,58.0,56.0,51.0,70.0,57.0,58.0,76.0,0.0,0.0,59.0,75.0,72.0,80.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,1.0,2.0,90.0,4.0,0
327643,50.0,50.0,56.0,72.0,59.0,53.0,60.0,56.0,52.0,0.0,56.0,55.0,54.0,65.0,79.0,50.0,0.0,0.0,0.0,56.0,0.0,56.0,51.0,35.0,0.0,60.0,0.0,56.0,50.0,84.0,52.0,50.0,0.0,35.0,0.0,0.0,65.0,35.0,0.0,0.0,88.0,59.0,68.0,73.0,71.0,35.0,0.0,0.0,0.0,75.0,87.0,87.0,86.0,88.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,83.0,0.0,0.0,0.0,35.0,0.0,2.0,81.0,5.0,0
327797,50.0,83.0,60.0,50.0,35.0,81.0,37.0,56.0,50.0,0.0,54.0,50.0,0.0,50.0,0.0,0.0,0.0,35.0,0.0,66.0,0.0,50.0,35.0,52.0,68.0,59.0,63.0,50.0,43.0,50.0,50.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,83.0,66.0,83.0,72.0,64.0,84.0,67.0,0.0,67.0,68.0,0.0,74.0,0.0,74.0,0.0,57.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,1.0,2.0,77.0,5.0,0
328160,50.0,72.0,59.0,70.0,73.0,53.0,44.0,50.0,68.0,0.0,82.0,72.0,0.0,53.0,78.0,0.0,66.0,0.0,63.0,50.0,0.0,65.0,59.0,73.0,0.0,56.0,0.0,55.0,0.0,89.0,62.0,51.0,50.0,0.0,0.0,0.0,53.0,35.0,0.0,0.0,79.0,76.0,50.0,73.0,67.0,78.0,0.0,0.0,71.0,74.0,86.0,69.0,65.0,0.0,74.0,0.0,61.0,0.0,0.0,0.0,78.0,66.0,0.0,0.0,0.0,0.0,1.0,10.0,92.0,5.0,0
328171,55.0,84.0,73.0,59.0,54.0,64.0,42.0,52.0,50.0,0.0,78.0,63.0,0.0,68.0,70.0,50.0,0.0,0.0,51.0,70.0,0.0,57.0,58.0,64.0,0.0,60.0,0.0,35.0,59.0,57.0,78.0,64.0,0.0,0.0,52.0,0.0,51.0,35.0,0.0,0.0,82.0,72.0,89.0,76.0,71.0,64.0,0.0,0.0,0.0,59.0,71.0,72.0,63.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,35.0,1.0,2.0,84.0,4.0,0
328204,62.0,81.0,68.0,64.0,70.0,77.0,35.0,57.0,71.0,0.0,57.0,50.0,50.0,45.0,70.0,50.0,0.0,0.0,0.0,81.0,0.0,69.0,70.0,89.0,0.0,53.0,0.0,44.0,50.0,0.0,64.0,55.0,35.0,0.0,70.0,0.0,55.0,35.0,51.0,58.0,77.0,77.0,87.0,74.0,86.0,75.0,0.0,57.0,0.0,66.0,68.0,0.0,73.0,88.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,53.0,35.0,0.0,5.0,79.0,5.0,0
328226,65.0,65.0,65.0,64.0,58.0,72.0,60.0,64.0,50.0,0.0,68.0,58.0,0.0,79.0,80.0,60.0,0.0,0.0,60.0,68.0,0.0,61.0,58.0,71.0,0.0,50.0,0.0,52.0,55.0,0.0,59.0,63.0,57.0,53.0,0.0,0.0,64.0,54.0,66.0,0.0,58.0,72.0,83.0,72.0,81.0,45.0,79.0,74.0,0.0,64.0,84.0,75.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,69.0,85.0,0.0,0.0,0.0,1.0,2.0,85.0,5.0,0
328490,65.0,74.0,78.0,67.0,50.0,62.0,50.0,66.0,66.0,0.0,82.0,57.0,0.0,70.0,82.0,50.0,0.0,0.0,50.0,73.0,0.0,55.0,66.0,71.0,0.0,83.0,0.0,56.0,42.0,59.0,63.0,68.0,52.0,0.0,0.0,0.0,59.0,63.0,0.0,0.0,70.0,81.0,79.0,86.0,69.0,60.0,0.0,0.0,60.0,71.0,96.0,78.0,81.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,35.0,1.0,2.0,87.0,5.0,0
328633,91.0,90.0,83.0,62.0,55.0,73.0,50.0,64.0,50.0,0.0,81.0,56.0,0.0,73.0,78.0,50.0,75.0,70.0,74.0,80.0,0.0,65.0,53.0,63.0,0.0,75.0,0.0,60.0,59.0,0.0,70.0,72.0,44.0,0.0,0.0,64.0,67.0,0.0,57.0,0.0,70.0,55.0,74.0,0.0,81.0,50.0,0.0,55.0,0.0,51.0,92.0,0.0,65.0,0.0,70.0,0.0,90.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,35.0,1.0,3.0,84.0,0.0,0
328644,62.0,53.0,67.0,50.0,57.0,81.0,43.0,65.0,50.0,0.0,58.0,52.0,0.0,58.0,0.0,50.0,77.0,0.0,61.0,69.0,0.0,50.0,54.0,55.0,0.0,52.0,0.0,41.0,0.0,0.0,64.0,66.0,0.0,0.0,0.0,0.0,58.0,55.0,0.0,66.0,0.0,68.0,69.0,71.0,56.0,35.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,35.0,1.0,2.0,84.0,5.0,0
329150,60.0,65.0,84.0,35.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,65.0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,82.0,50.0,0.0,0.0,0.0,61.0,0.0,35.0,0.0,0.0,64.0,67.0,63.0,76.0,74.0,83.0,66.0,0.0,64.0,54.0,70.0,89.0,76.0,90.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,62.0,89.0,0.0,0.0,0.0,35.0,1.0,2.0,75.0,2.0,0
329359,50.0,58.0,70.0,50.0,35.0,50.0,37.0,66.0,60.0,0.0,78.0,57.0,0.0,0.0,80.0,0.0,0.0,0.0,50.0,72.0,0.0,62.0,64.0,60.0,0.0,65.0,0.0,55.0,35.0,90.0,66.0,66.0,54.0,0.0,0.0,0.0,57.0,35.0,0.0,52.0,69.0,58.0,65.0,83.0,65.0,54.0,0.0,0.0,0.0,50.0,87.0,75.0,78.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,83.0,60.0,0.0,0.0,66.0,0.0,1.0,2.0,76.0,0.0,0
329524,50.0,65.0,62.0,41.0,52.0,55.0,42.0,51.0,57.0,0.0,55.0,50.0,0.0,39.0,0.0,54.0,63.0,35.0,0.0,56.0,0.0,53.0,53.0,60.0,0.0,57.0,0.0,35.0,54.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,62.0,54.0,66.0,56.0,52.0,35.0,0.0,0.0,50.0,86.0,79.0,60.0,66.0,82.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,6.0,67.0,5.0,0
329656,0.0,0.0,0.0,0.0,56.0,74.0,0.0,69.0,58.0,0.0,92.0,56.0,0.0,70.0,0.0,0.0,71.0,0.0,0.0,70.0,0.0,86.0,70.0,59.0,0.0,76.0,0.0,35.0,62.0,0.0,50.0,0.0,41.0,0.0,64.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,62.0,0.0,2.0,94.0,5.0,0
330063,64.0,67.0,72.0,46.0,35.0,65.0,40.0,61.0,55.0,0.0,67.0,50.0,0.0,51.0,68.0,0.0,78.0,0.0,74.0,61.0,0.0,71.0,57.0,70.0,0.0,52.0,0.0,40.0,42.0,76.0,76.0,61.0,0.0,50.0,63.0,0.0,70.0,35.0,0.0,0.0,60.0,63.0,67.0,74.0,71.0,50.0,0.0,0.0,67.0,89.0,74.0,80.0,97.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,75.0,0.0,35.0,0.0,2.0,85.0,5.0,0
330690,73.0,72.0,83.0,76.0,73.0,87.0,65.0,80.0,70.0,0.0,92.0,78.0,0.0,77.0,88.0,71.0,83.0,76.0,76.0,88.0,0.0,84.0,74.0,78.0,0.0,65.0,0.0,76.0,86.0,0.0,80.0,63.0,71.0,80.0,0.0,61.0,73.0,62.0,0.0,0.0,68.0,84.0,88.0,91.0,79.0,81.0,0.0,0.0,0.0,87.0,90.0,91.0,85.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,84.0,91.0,0.0,0.0,0.0,35.0,0.0,2.0,89.0,5.0,0
331295,63.0,68.0,76.0,52.0,53.0,71.0,36.0,60.0,67.0,0.0,68.0,52.0,0.0,70.0,81.0,50.0,66.0,0.0,64.0,73.0,0.0,74.0,71.0,73.0,0.0,75.0,0.0,52.0,63.0,0.0,67.0,65.0,60.0,0.0,0.0,0.0,57.0,67.0,54.0,77.0,73.0,75.0,64.0,86.0,62.0,40.0,0.0,0.0,0.0,84.0,89.0,0.0,84.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,61.0,0.0,35.0,0.0,4.0,96.0,5.0,0
331416,71.0,0.0,0.0,53.0,62.0,88.0,58.0,59.0,73.0,0.0,68.0,58.0,0.0,78.0,70.0,80.0,77.0,0.0,55.0,70.0,0.0,80.0,78.0,56.0,0.0,71.0,0.0,61.0,74.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,68.0,50.0,57.0,0.0,0.0,74.0,64.0,78.0,74.0,55.0,0.0,63.0,0.0,53.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,72.0,0.0,0.0,0.0,0.0,1.0,3.0,80.0,4.0,0
332285,86.0,63.0,63.0,83.0,81.0,97.0,77.0,82.0,72.0,0.0,77.0,71.0,0.0,54.0,84.0,85.0,79.0,0.0,45.0,68.0,0.0,69.0,82.0,79.0,0.0,84.0,0.0,92.0,83.0,0.0,93.0,77.0,68.0,0.0,88.0,0.0,77.0,73.0,67.0,66.0,89.0,78.0,91.0,62.0,65.0,71.0,0.0,0.0,0.0,90.0,70.0,88.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,82.0,66.0,0.0,35.0,1.0,2.0,92.0,5.0,0
332868,60.0,65.0,59.0,35.0,55.0,53.0,53.0,65.0,50.0,0.0,78.0,50.0,0.0,55.0,74.0,50.0,55.0,0.0,61.0,68.0,0.0,74.0,61.0,73.0,0.0,51.0,0.0,60.0,35.0,71.0,78.0,69.0,0.0,69.0,0.0,0.0,52.0,35.0,60.0,0.0,83.0,90.0,64.0,93.0,96.0,63.0,0.0,61.0,0.0,66.0,74.0,81.0,79.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,35.0,1.0,2.0,78.0,0.0,0
333253,65.0,64.0,58.0,55.0,54.0,63.0,50.0,59.0,50.0,0.0,77.0,66.0,0.0,73.0,84.0,58.0,66.0,0.0,60.0,73.0,0.0,53.0,63.0,55.0,0.0,55.0,0.0,52.0,50.0,70.0,60.0,60.0,70.0,0.0,0.0,0.0,56.0,35.0,61.0,0.0,70.0,73.0,72.0,79.0,77.0,62.0,94.0,0.0,0.0,81.0,73.0,78.0,80.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,35.0,0.0,2.0,92.0,5.0,0
333693,65.0,73.0,63.0,52.0,58.0,66.0,55.0,59.0,68.0,43.0,72.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,55.0,0.0,64.0,72.0,60.0,0.0,75.0,0.0,52.0,0.0,0.0,63.0,50.0,35.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,35.0,35.0,58.0,63.0,51.0,0.0,0.0,63.0,0.0,61.0,72.0,90.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,35.0,1.0,3.0,84.0,5.0,0
334254,88.0,62.0,66.0,64.0,61.0,57.0,50.0,68.0,50.0,0.0,70.0,64.0,81.0,70.0,85.0,60.0,0.0,62.0,62.0,61.0,0.0,74.0,81.0,66.0,0.0,70.0,0.0,51.0,53.0,0.0,72.0,62.0,54.0,35.0,0.0,0.0,60.0,50.0,69.0,81.0,50.0,62.0,68.0,83.0,60.0,60.0,0.0,0.0,0.0,64.0,80.0,73.0,77.0,86.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,77.0,0.0,1.0,2.0,86.0,5.0,0
334958,63.0,55.0,57.0,50.0,40.0,54.0,40.0,51.0,51.0,0.0,85.0,60.0,0.0,51.0,0.0,0.0,58.0,0.0,51.0,61.0,0.0,51.0,70.0,61.0,0.0,57.0,0.0,56.0,35.0,0.0,50.0,64.0,0.0,0.0,0.0,0.0,61.0,35.0,0.0,66.0,56.0,66.0,62.0,66.0,68.0,50.0,0.0,0.0,0.0,81.0,70.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,69.0,0.0,0.0,0.0,35.0,0.0,2.0,81.0,5.0,0
335343,68.0,88.0,100.0,76.0,72.0,87.0,55.0,70.0,80.0,0.0,80.0,73.0,0.0,76.0,94.0,71.0,77.0,0.0,57.0,80.0,0.0,72.0,64.0,74.0,0.0,72.0,0.0,63.0,80.0,81.0,71.0,73.0,52.0,70.0,0.0,0.0,87.0,51.0,0.0,86.0,83.0,78.0,84.0,84.0,66.0,68.0,0.0,0.0,75.0,90.0,82.0,88.0,98.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,89.0,0.0,0.0,2.0,94.0,5.0,0
335497,0.0,0.0,0.0,54.0,50.0,50.0,0.0,67.0,53.0,0.0,84.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,50.0,63.0,55.0,0.0,0.0,82.0,0.0,51.0,50.0,0.0,63.0,57.0,39.0,0.0,52.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,61.0,53.0,68.0,0.0,0.0,60.0,0.0,68.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,2.0,75.0,5.0,0
335618,63.0,0.0,0.0,50.0,61.0,70.0,52.0,79.0,54.0,0.0,84.0,66.0,0.0,52.0,71.0,67.0,54.0,0.0,67.0,61.0,0.0,85.0,66.0,67.0,0.0,70.0,0.0,51.0,52.0,79.0,72.0,60.0,0.0,50.0,0.0,0.0,54.0,35.0,0.0,0.0,0.0,0.0,50.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,67.0,0.0,84.0,0.0,0.0,0.0,2.0,85.0,5.0,0
335970,81.0,72.0,79.0,64.0,55.0,67.0,58.0,53.0,50.0,0.0,83.0,55.0,0.0,60.0,0.0,55.0,63.0,0.0,38.0,78.0,0.0,78.0,66.0,78.0,0.0,70.0,0.0,50.0,65.0,0.0,75.0,64.0,56.0,0.0,0.0,0.0,59.0,35.0,0.0,0.0,58.0,66.0,50.0,92.0,76.0,38.0,0.0,0.0,0.0,81.0,77.0,82.0,84.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,88.0,0.0,56.0,76.0,0.0,1.0,2.0,83.0,5.0,0
337829,0.0,78.0,80.0,68.0,64.0,70.0,56.0,64.0,75.0,0.0,70.0,58.0,46.0,80.0,0.0,68.0,81.0,0.0,70.0,62.0,0.0,64.0,60.0,80.0,0.0,57.0,0.0,66.0,67.0,0.0,61.0,57.0,50.0,0.0,70.0,0.0,64.0,0.0,64.0,0.0,0.0,72.0,82.0,92.0,70.0,35.0,0.0,0.0,0.0,62.0,0.0,0.0,87.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,77.0,82.0,82.0,0.0,0.0,35.0,0.0,3.0,77.0,1.0,0
339391,64.0,50.0,35.0,62.0,50.0,65.0,50.0,69.0,66.0,0.0,91.0,68.0,0.0,64.0,0.0,0.0,66.0,0.0,0.0,55.0,65.0,54.0,80.0,66.0,79.0,79.0,78.0,60.0,72.0,0.0,79.0,62.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,59.0,58.0,66.0,84.0,75.0,64.0,0.0,75.0,0.0,70.0,82.0,0.0,81.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,80.0,0.0,1.0,3.0,90.0,4.0,2
339457,54.0,68.0,78.0,70.0,69.0,96.0,58.0,61.0,57.0,0.0,85.0,35.0,0.0,56.0,0.0,50.0,0.0,0.0,0.0,54.0,0.0,73.0,82.0,57.0,66.0,83.0,74.0,44.0,0.0,0.0,75.0,0.0,0.0,0.0,51.0,0.0,50.0,0.0,0.0,0.0,54.0,64.0,71.0,72.0,57.0,47.0,0.0,0.0,0.0,62.0,87.0,63.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,2.0,93.0,4.0,2
340172,80.0,74.0,76.0,77.0,65.0,82.0,65.0,70.0,64.0,0.0,85.0,67.0,0.0,0.0,80.0,65.0,0.0,0.0,0.0,78.0,66.0,71.0,84.0,85.0,94.0,60.0,79.0,63.0,58.0,0.0,77.0,86.0,53.0,0.0,79.0,0.0,76.0,0.0,66.0,0.0,67.0,81.0,72.0,62.0,87.0,62.0,0.0,0.0,0.0,79.0,86.0,72.0,83.0,0.0,0.0,0.0,82.0,0.0,66.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,91.0,0.0,2
340733,91.0,79.0,78.0,78.0,50.0,88.0,59.0,74.0,62.0,0.0,82.0,67.0,0.0,0.0,0.0,0.0,75.0,62.0,0.0,76.0,88.0,59.0,63.0,76.0,93.0,78.0,69.0,72.0,0.0,0.0,70.0,86.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,83.0,86.0,74.0,84.0,75.0,51.0,0.0,82.0,0.0,70.0,87.0,90.0,74.0,0.0,0.0,0.0,83.0,0.0,0.0,70.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,95.0,0.0,2
